"","V1","V2"
"1",0.000869844027408267,0.000500249423861737
"2",0.00083006253890411,0.000757031565278938
"3",0.000812403992872144,0.00114266161385614
"4",0.00115848343691915,0.000601133986690575
"5",0.000856305375607263,0.000644890998225256
"6",0.0010379125840335,0.000599109280587009
"7",0.00112392376581984,0.00069087600196144
"8",NA,0.000718140934255152
"9",NA,0.0010635874483085
"10",NA,0.00124610590693951
