"","err_ULA","err_UBA"
"1",1.02623471977999e+27,0.00538278678781568
"2",7.64964983345161e+59,0.00532312401299982
"3",2.00419125145654e+92,0.0053206820552742
"4",3.30229468433232e+123,0.0053236226999912
"5",1.04552725336463e+156,0.005300051307095
"6",3.37412707436473e+189,0.00529139244899735
"7",2.90613152997267e+221,0.00531267540193604
"8",NA,0.00528628666736669
"9",NA,0.00527876552352225
"10",NA,0.00522399846304887
