"","err_ULA","err_UBA"
"1",2.08551913663097e+27,0.00544167616903522
"2",3.70154779619455e+59,0.00530800472996721
"3",1.43480844043434e+92,0.00535858635513947
"4",4.75709503445986e+124,0.00528088167268013
"5",9.78604348647974e+156,0.00530928811756211
"6",1.17073173707504e+190,0.00532078717772827
"7",1.3789981018123e+222,0.00531186890089481
"8",NA,0.00526194412622865
"9",NA,0.0053207494024678
"10",NA,0.00533520010027428
